ID,IDADE,FAIXA IDADE,GENERO,COR/RACA/ETNIA,PCD,EXPERIENCIA_PROFISSIONAL_PREJUDICADA,ASPECTOS_PREJUDICADOS,VIVE_NO_BRASIL,ESTADO ONDE MORA,UF ONDE MORA,REGIAO ONDE MORA,MUDOU DE ESTADO?,REGIAO DE ORIGEM,NIVEL DE ENSINO,ÁREA DE FORMAÇÃO,QUAL SUA SITUAÇÃO ATUAL DE TRABALHO?,SETOR,NUMERO DE FUNCIONARIOS,GESTOR?,CARGO COMO GESTOR,CARGO ATUAL,FAIXA SALARIAL,QUANTO TEMPO DE EXPERIÊNCIA NA ÁREA DE DADOS VOCÊ TEM?,QUANTO TEMPO DE EXPERIÊNCIA NA ÁREA DE TI/ENGENHARIA DE SOFTWARE VOCÊ TEVE ANTES DE COMEÇAR A TRABALHAR NA ÁREA DE DADOS?,SALARIO,NOVO_NIVEL,NIVEL_Júnior,NIVEL_Pleno,NIVEL_Sênior,GEARACAO,Quanto tempo de experiência na área de dados você tem?,Quanto tempo de experiência na área de TI/Engenharia de Software você teve antes de começar a trabalhar na área de dados?,Você está satisfeito na sua empresa atual?,Qual o principal motivo da sua insatisfação com a empresa atual?,Você participou de entrevistas de emprego nos últimos 6 meses?,Você pretende mudar de emprego nos próximos 6 meses?,Quais os principais critérios que você leva em consideração no momento de decidir onde trabalhar?,Atualmente qual a sua forma de trabalho?,Qual a forma de trabalho ideal para você?,Caso sua empresa decida pelo modelo 100% presencial qual será sua atitude?,Sua empresa passu por Layoff em 2022?,Atuacao,Quais das linguagens listadas abaixo você utiliza no trabalho?,EM_BUSCA,ABERTO_OPORTUNIDADES
b1quk2zbc69cmddwnpb1qutb9p55dcns,36.0,35-39,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Ceará (CE),CE,Nordeste,1.0,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Servidor Público,Outra Opção,Acima de 3.000,0.0,,Outra Opção,de R$ 4.001/mês a R$ 6.000/mês,Não tenho experiência na área de dados,Menos de 1 ano,4952,Júnior,TRUE,FALSE,FALSE,Millenial,Não tenho experiência na área de dados,Menos de 1 ano,FALSE,Policia Local de perigo,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,"Plano de carreira e oportunidades de crescimento profissional, Oportunidade de aprendizado e trabalhar com referências na área, Flexibilidade de trabalho remoto",Modelo 100% presencial,Modelo 100% remoto,Vou procurar outra oportunidade no modelo 100% remoto,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Outra atuação,Python,TRUE,FALSE
b14naphpxsbdo8t2b14mmpya6s36vgmq,31.153.517.220.250.300,55+,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Bahia (BA),BA,Nordeste,1.0,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Freelancer,Área da Saúde,de 1 a 5,1.0,"Sócio ou C-level (CEO, CDO, CIO, CTO etc)",,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Mais de 10 anos,5458,Pessoa Gestora,FALSE,FALSE,FALSE,Millenial,Menos de 1 ano,Mais de 10 anos,TRUE,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,"Remuneração/Salário, Benefícios, Propósito do trabalho e da empresa",Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou aceitar e retornar ao modelo 100% presencial,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Gestor,,TRUE,FALSE
b0xei04vmb0nv2fsayykx9hyb0xei04v,39.0,35-39,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,0.0,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,1.0,Gerente/Head,,de R$ 30.001/mês a R$ 40.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,38544,Pessoa Gestora,FALSE,FALSE,FALSE,Millenial,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,FALSE,Falta de maturidade analítica na empresa,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades","Remuneração/Salário, Propósito do trabalho e da empresa, Reputação que a empresa tem no mercado",Modelo 100% presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou aceitar e retornar ao modelo 100% presencial,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Gestor,,FALSE,TRUE
b0nb4h2vhwh47uz7ajblb0nb4hvqiwzq,31.0,30-34,Masculino,Branca,Não,,,TRUE,Ceará (CE),CE,Nordeste,1.0,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Finanças ou Bancos,de 501 a 1.000,0.0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,de 3 a 4 anos,11154,Pleno,FALSE,TRUE,FALSE,Millenial,de 1 a 2 anos,de 3 a 4 anos,TRUE,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,"Remuneração/Salário, Oportunidade de aprendizado e trabalhar com referências na área, Ambiente e clima de trabalho",Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou procurar outra oportunidade no modelo híbrido ou remoto,"Sim, ocorreram layoffs/demissões em massa na empresa em que trabalho mas não fui afetado",Engenharia de Dados,"SQL, Python",TRUE,FALSE
b0kitra2ok8setb0kil5eis69nehtegi,27.0,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,1.0,,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Área de Consultoria,Acima de 3.000,0.0,,Analista de BI/BI Analyst,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Menos de 1 ano,3521,Pleno,FALSE,TRUE,FALSE,Geração Z,Menos de 1 ano,Menos de 1 ano,TRUE,,"Sim, fiz entrevistas mas não fui aprovado","Não estou buscando, mas me considero aberto a outras oportunidades","Remuneração/Salário, Oportunidade de aprendizado e trabalhar com referências na área, Plano de carreira e oportunidades de crescimento profissional",Modelo 100% remoto,Modelo 100% remoto,Vou aceitar e retornar ao modelo 100% presencial,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Análise de Dados,SQL,FALSE,TRUE
b0ifzkrjvo1gr5ozb0iflui1zmatlac0,37.0,35-39,Masculino,Branca,Não,,,TRUE,Rio Grande do Sul (RS),RS,Sul,1.0,,Mestrado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,Empregado (CLT),Área da Saúde,de 1.001 a 3.000,1.0,Supervisor/Coordenador,,de R$ 16.001/mês a R$ 20.000/mês,Mais de 10 anos,Menos de 1 ano,18092,Pessoa Gestora,FALSE,FALSE,FALSE,Millenial,Mais de 10 anos,Menos de 1 ano,TRUE,,"Sim, fui aprovado mas decidi não mudar de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",Qualidade dos gestores e líderes,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo 100% remoto,Vou procurar outra oportunidade no modelo híbrido ou remoto,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Gestor,,FALSE,TRUE
b0cu2n3127623equvb0cu2x7lkjorprd,30.0,30-34,Masculino,Prefiro não informar,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,São Paulo (SP),SP,Sudeste,0.0,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empreendedor ou Empregado (CNPJ),Internet/Ecommerce,de 11 a 50,1.0,"Sócio ou C-level (CEO, CDO, CIO, CTO etc)",,de R$ 16.001/mês a R$ 20.000/mês,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,16883,Pessoa Gestora,FALSE,FALSE,FALSE,Millenial,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,TRUE,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,"Remuneração/Salário, Flexibilidade de trabalho remoto, Plano de carreira e oportunidades de crescimento profissional",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou procurar outra oportunidade no modelo híbrido ou remoto,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Gestor,,FALSE,FALSE
b004dd0vk64wizspi6fzv9b004dd0ht0,31.153.517.220.250.300,55+,Masculino,Branca,Não,,,TRUE,Alagoas (AL),AL,Nordeste,1.0,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,"Desempregado, buscando recolocação",,,,,,,,,"7625,5",,FALSE,FALSE,FALSE,Millenial,,,,,,,,,,,,Outra atuação,,,
azwmxhh8sp6lwyd88azwmxy69arqrgqy,21.0,17-21,Feminino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia, Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",TRUE,São Paulo (SP),SP,Sudeste,1.0,,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,"Desempregado, buscando recolocação",,,,,,,,,"7625,5",,FALSE,FALSE,FALSE,Geração Z,,,,,,,,,,,,Buscando oportunidade na área de dados,,,
azsj6k62d7bnm0cazsazngp2f1n4lb40,50.0,50-54,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Quantidade de oportunidades de emprego/vagas recebidas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira",TRUE,Bahia (BA),BA,Nordeste,1.0,,Pós-graduação,Outra opção,Servidor Público,Setor Público,de 101 a 500,1.0,Supervisor/Coordenador,,de R$ 2.001/mês a R$ 3.000/mês,de 3 a 4 anos,Menos de 1 ano,2632,Pessoa Gestora,FALSE,FALSE,FALSE,Geração X,de 3 a 4 anos,Menos de 1 ano,TRUE,,"Sim, fui aprovado mas decidi não mudar de emprego",Estou em busca de oportunidades dentro ou fora do Brasil,"Benefícios, Flexibilidade de trabalho remoto, Ambiente de Trabalho",Modelo 100% presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou aceitar e retornar ao modelo 100% presencial,"Sim, ocorreram layoffs/demissões em massa na empresa em que trabalho mas não fui afetado",Gestor,,TRUE,FALSE
azi63x2bby22wlqfvqwazi634rpeqt7k,22.0,22-24,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",Atenção dada pelas pessoas diante das minhas opiniões e ideias,TRUE,Bahia (BA),BA,Nordeste,1.0,,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Somente Estudante (graduação),,,,,,,,,"7625,5",,FALSE,FALSE,FALSE,Geração Z,,,,,,,,,,,,Buscando oportunidade na área de dados,,,
azdl2esq37re5ulooshazdl2hxn9hbq8,24.0,22-24,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,1.0,,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Área da Saúde,Acima de 3.000,0.0,,Analista de BI/BI Analyst,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Menos de 1 ano,3483,Júnior,TRUE,FALSE,FALSE,Geração Z,Menos de 1 ano,Menos de 1 ano,TRUE,,"Sim, fui aprovado e mudei de emprego",Estou em busca de oportunidades dentro ou fora do Brasil,"Remuneração/Salário, Flexibilidade de trabalho remoto, Qualidade dos gestores e líderes",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo 100% remoto,Vou procurar outra oportunidade no modelo 100% remoto,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Análise de Dados,Não utilizo nenhuma das linguagens listadas,TRUE,FALSE
axa3svgsa6v86qevwnaxa3sv5klxx5hw,32.0,30-34,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Sergipe (SE),SE,Nordeste,1.0,,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,"Desempregado, buscando recolocação",,,,,,,,,"7625,5",,FALSE,FALSE,FALSE,Millenial,,,,,,,,,,,,Buscando oportunidade na área de dados,,,
ax82d3hl9wqa78y7czw7rax82d3ao4mc,39.0,35-39,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,0.0,Sul,Doutorado ou Phd,Outras Engenharias,Empregado (CLT),Outra Opção,de 51 a 100,0.0,,Cientista de Dados/Data Scientist,de R$ 4.001/mês a R$ 6.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,4667,Pleno,FALSE,TRUE,FALSE,Millenial,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,TRUE,,"Sim, fiz entrevistas mas não fui aprovado","Não estou buscando, mas me considero aberto a outras oportunidades","Propósito do trabalho e da empresa, Flexibilidade de trabalho remoto, Ambiente e clima de trabalho",Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou procurar outra oportunidade no modelo híbrido ou remoto,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,desenvolve modelos preditivos e algoritmos de Machine Learning com o objetivo de otimizar e automatizar a tomada de decisão.,0,FALSE,TRUE
aw9n48nersty44aw955megroa5m0e55m,27.0,25-29,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias",TRUE,São Paulo (SP),SP,Sudeste,0.0,Sul,Pós-graduação,Outra opção,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3.000,1.0,Gerente/Head,,de R$ 25.001/mês a R$ 30.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,29195,Pessoa Gestora,FALSE,FALSE,FALSE,Geração Z,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,TRUE,,"Sim, fui aprovado mas decidi não mudar de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,"Ambiente e clima de trabalho, Maturidade da empresa em termos de tecnologia e dados, Qualidade dos gestores e líderes",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou aceitar e retornar ao modelo 100% presencial,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Gestor,,FALSE,FALSE
aw8ydqmwvvt1qfm1aw8ydqrt5036424z,28.0,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Pará (PA),PA,Norte,0.0,Nordeste,Mestrado,Outra opção,"Desempregado, buscando recolocação",,,,,,,,,"7625,5",,FALSE,FALSE,FALSE,Geração Z,,,,,,,,,,,,Buscando oportunidade na área de dados,,,
aw6oftd5e83h2adjkiaw6ofi9u3gmsfb,35.0,35-39,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,São Paulo (SP),SP,Sudeste,1.0,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Varejo,de 1.001 a 3.000,0.0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,11012,Pleno,FALSE,TRUE,FALSE,Millenial,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,TRUE,,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,Plano de carreira e oportunidades de crescimento profissional,Modelo 100% remoto,Modelo 100% remoto,Vou procurar outra oportunidade no modelo 100% remoto,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Engenharia de Dados,"SQL, Python",FALSE,FALSE
aw2itjux7nnn8rj5aw2itqp92zeu12ji,18.0,17-21,Masculino,Branca,Não,,,TRUE,Santa Catarina (SC),SC,Sul,1.0,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 11 a 50,0.0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Menos de 1 ano,3169,Júnior,TRUE,FALSE,FALSE,Geração Z,Menos de 1 ano,Menos de 1 ano,TRUE,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,"Estou em busca de oportunidades, mas apenas fora do Brasil","Flexibilidade de trabalho remoto, Remuneração/Salário, Oportunidade de aprendizado e trabalhar com referências na área",Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou aceitar e retornar ao modelo 100% presencial,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Engenharia de Dados,"Python, SQL",TRUE,FALSE
avy9hirronh4avy9uong8f50ya2lx4yg,44.0,40-44,Feminino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia, Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias",TRUE,Bahia (BA),BA,Nordeste,1.0,,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Setor Público,Acima de 3.000,0.0,,Estatístico,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,de 7 a 10 anos,10676,Sênior,FALSE,FALSE,TRUE,Geração X,Mais de 10 anos,de 7 a 10 anos,TRUE,,"Sim, fui aprovado mas decidi não mudar de emprego","Não estou buscando, mas me considero aberto a outras oportunidades","Flexibilidade de trabalho remoto, Benefícios, Plano de carreira e oportunidades de crescimento profissional",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo 100% remoto,Vou procurar outra oportunidade no modelo 100% remoto,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,desenvolve modelos preditivos e algoritmos de Machine Learning com o objetivo de otimizar e automatizar a tomada de decisão.,0,FALSE,TRUE
avrpzhmavstavrpjj0qrzz75zagamjj0,35.0,35-39,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,1.0,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Varejo,Acima de 3.000,1.0,Gerente/Head,,de R$ 30.001/mês a R$ 40.000/mês,Mais de 10 anos,de 1 a 2 anos,38780,Pessoa Gestora,FALSE,FALSE,FALSE,Millenial,Mais de 10 anos,de 1 a 2 anos,TRUE,,"Sim, fui aprovado mas decidi não mudar de emprego","Não estou buscando, mas me considero aberto a outras oportunidades","Remuneração/Salário, Ambiente e clima de trabalho, Propósito do trabalho e da empresa",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou procurar outra oportunidade no modelo híbrido ou remoto,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Gestor,,FALSE,TRUE
